permanencia,edad,num_personas_dependientes,num_meses_cliente,productos_financieros_contratados,num_meses_inactivo_12_meses,veces_contactado_12_meses,limite_credito,saldo_pendiente_tarjeta,credito_disponible,dif_cantidad_gastada_trimestre,credito_gastado_anual,total_transacciones,dif_total_trans_trimestre,ratio_utilizacion_credito,genero_F,genero_M,nivel_educativo_College,nivel_educativo_Doctorate,nivel_educativo_Graduate,nivel_educativo_High School,nivel_educativo_Post-Graduate,nivel_educativo_Uneducated,nivel_educativo_Unknown,estado_civil_Divorced,estado_civil_Married,estado_civil_Single,estado_civil_Unknown,banda_salarial_$120K +,banda_salarial_$40K - $60K,banda_salarial_$60K - $80K,banda_salarial_$80K - $120K,banda_salarial_Less than $40K,banda_salarial_Unknown
0,41,2,34,5,2,3,5653.263055476024,2411,3241.9821504360116,0.5763509765080977,2041,42,0.9201046207132422,0.4264035522222928,0.8070159920609714,0.1929840079390286,0.0,0.0,0.8070159920609714,0.0,0.0,0.1929840079390286,0.0,0.0,0.8070159920609714,0.1929840079390286,0.0,0.0,0.1929840079390286,0.0,0.0,0.0,0.8070159920609714
0,52,1,40,3,2,3,1874.6970834455246,0,1874.6970834455246,0.7726561751890765,2527,52,0.5946477045749281,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11618057425408912,0.0,0.8838194257459109,0.0,0.0,0.0,0.0,0.0,0.11618057425408912,0.8838194257459109
0,42,3,32,2,3,3,1438.3,0,1438.3,0.43670182926524514,1698,37,0.687017220087281,0.0,0.6162540405708125,0.38374595942918754,0.38374595942918754,0.6162540405708125,0.0,0.0,0.0,0.0,0.0,0.0,0.38374595942918754,0.6162540405708125,0.0,0.0,0.0,0.38374595942918754,0.0,0.6162540405708125,0.0
0,49,2,38,4,2,2,6095.2288017718865,0,6095.2288017718865,0.5092891993355427,1792,45,0.4269745899446121,0.0,1.0,0.0,0.0,0.0,0.5561440088594306,0.0,0.0,0.0,0.4438559911405694,0.0,0.5561440088594306,0.4438559911405694,0.0,0.0,0.0,0.0,0.0,0.5561440088594306,0.4438559911405694
0,50,2,43,3,2,2,13198.987033471794,0,13198.987033471794,1.060435952848411,5330,67,0.7035540274654102,0.0,0.0,1.0,0.18801571719628896,0.0,0.0,0.0,0.0,0.0,0.811984282803711,0.0,0.811984282803711,0.18801571719628896,0.0,0.0,0.811984282803711,0.0,0.18801571719628896,0.0,0.0
0,30,0,22,4,2,3,3960.6753363210973,0,3960.6753363210973,0.7839778551342873,7177,70,0.8613541536851244,0.0,0.0,1.0,0.0,0.0,0.6531367332918554,0.0,0.3468632667081446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6531367332918554,0.0,0.0,0.3468632667081446,0.0
0,48,2,37,2,3,4,14847.908990980317,435,14411.932380679023,0.2064390525160833,1462,26,0.1653389975552577,0.02980308859481505,0.1484831830052844,0.8515168169947156,0.0,0.0,0.1484831830052844,0.8515168169947156,0.0,0.0,0.0,0.8515168169947156,0.1484831830052844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,46,2,30,3,1,4,16248.362308700585,0,16248.362308700585,0.5553032169403509,2073,51,0.8616994065830409,0.0,0.0,1.0,0.5543007058479525,0.0,0.0,0.0,0.0,0.44569929415204745,0.0,0.0,0.0,1.0,0.0,0.44569929415204745,0.0,0.5543007058479525,0.0,0.0,0.0
0,37,2,32,4,3,3,4129.058994544202,2517,1612.0589945442018,0.6303710971024841,2627,45,0.510352721300312,0.6102330063038821,0.0,1.0,0.0,0.0,0.4728516183747353,0.0,0.0,0.5271483816252647,0.0,0.0,0.0,1.0,0.0,0.5271483816252647,0.0,0.0,0.0,0.4728516183747353,0.0
0,42,2,34,3,2,3,3864.017413311492,2517,1347.0174133114917,0.4469920074125988,1695,35,0.4094176438045862,0.6512523551810226,1.0,0.0,0.0,0.0,0.7342278011860833,0.0,0.26577219881391667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26577219881391667,0.0,0.0,0.7342278011860833,0.0
0,47,3,31,6,3,5,5496.275548199704,0,5496.275548199704,0.5464018204417207,1920,34,0.33627124528956204,0.0,0.9448903600593332,0.055109639940666755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9448903600593332,0.055109639940666755,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,43,5,39,2,3,4,3971.1328180029172,0,3971.1328180029172,0.7525630390488357,2103,41,0.4213792243440124,0.0,0.8878729318513303,0.11212706814866968,0.0,0.0,0.8878729318513303,0.0,0.0,0.11212706814866968,0.0,0.0,1.0,0.0,0.0,0.0,0.11212706814866968,0.0,0.0,0.8878729318513303,0.0
0,49,2,41,3,3,3,1683.9593888710995,0,1683.9593888710995,0.802339655906871,2853,39,0.39970719257109283,0.0,1.0,0.0,0.0,0.0,0.0,0.7029917261468195,0.0,0.2970082738531805,0.0,0.0,0.7029917261468195,0.2970082738531805,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46,3,34,1,4,2,5602.906958275757,1382,4219.946591022467,0.9657533149263444,659,14,0.34433253415026266,0.24590362021466092,0.0,1.0,0.0,0.0,0.0,0.0,0.7838740016512378,0.0,0.21612599834876223,0.0,0.21612599834876223,0.0,0.7838740016512378,0.0,0.21612599834876223,0.0,0.7838740016512378,0.0,0.0
0,49,1,37,5,2,3,26529.874167913946,0,26529.874167913946,0.7592836622718986,2242,44,0.6025370781277064,0.0,0.0,1.0,0.0,0.0,0.8165946513902603,0.0,0.0,0.18340534860973967,0.0,0.0,0.0,1.0,0.0,0.8165946513902603,0.0,0.0,0.18340534860973967,0.0,0.0
0,42,1,33,4,1,2,15339.782245477963,0,15339.782245477963,0.7502015440687319,2441,46,0.5167559826992411,0.0,0.4316602141437834,0.5683397858562166,0.0,0.0,0.0,0.5683397858562166,0.0,0.0,0.4316602141437834,0.0,0.4316602141437834,0.5683397858562166,0.0,0.5683397858562166,0.4316602141437834,0.0,0.0,0.0,0.0
0,46,2,37,5,1,3,7127.681275374556,0,7127.681275374556,0.6966758189091459,885,18,0.5,0.0,0.8175653295445969,0.18243467045540307,0.0,0.8175653295445969,0.0,0.18243467045540307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18243467045540307,0.0,0.8175653295445969,0.0
0,43,3,32,1,2,3,4704.06725030874,1016,3688.0638016191706,0.3635701022092075,1551,28,0.3465831012486825,0.2162468497049816,0.0,1.0,0.0,0.0,0.15705000686089288,0.0,0.0,0.0,0.8429499931391071,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,46,1,39,3,3,2,4284.993294726175,0,4284.993294726175,0.6974963237823333,773,19,0.3240073858151536,0.0,0.0,1.0,0.0,0.0,0.520456092139383,0.0,0.0,0.47954390786061696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.520456092139383,0.0,0.47954390786061696,0.0
0,49,2,35,4,3,3,5174.113513098506,0,5174.113513098506,0.9005864907403125,8782,68,0.8183689079730985,0.0,0.8608108626867375,0.13918913731326255,0.0,0.8608108626867375,0.0,0.0,0.0,0.13918913731326255,0.0,0.0,0.0,1.0,0.0,0.13918913731326255,0.0,0.0,0.0,0.0,0.8608108626867375
0,51,2,39,5,3,3,8930.16331127575,2515,6414.7692054873,0.6594812051355183,2165,38,0.3568693509793994,0.2818149138874825,1.0,0.0,0.005443709191690571,0.9945562908083094,0.0,0.0,0.0,0.0,0.0,0.9945562908083094,0.0,0.005443709191690571,0.0,0.0,0.0,0.0,0.0,0.005443709191690571,0.9945562908083094
0,43,1,25,3,2,4,3096.8493934792714,0,3096.8493934792714,0.6672107994639773,2511,37,0.37759772041082484,0.0,1.0,0.0,0.0,0.0,0.9648253684684034,0.0,0.0,0.0,0.03517463153159661,0.0,0.03517463153159661,0.9648253684684034,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,50,4,36,2,2,3,2479.821709003624,0,2479.821709003624,0.46766185043535713,2058,42,0.3852364318727349,0.0,1.0,0.0,0.0,0.0,0.08817840636325724,0.0,0.0,0.9118215936367428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9118215936367428,0.08817840636325724
0,47,2,36,2,3,2,13461.307828750272,1287,12173.348356504788,0.45118029472395765,1817,44,0.534598882797569,0.09576205473444926,0.22466807011408396,0.775331929885916,0.0,0.0,0.0,0.0,0.775331929885916,0.22466807011408396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.775331929885916,0.0,0.22466807011408396
0,44,1,32,2,1,3,32475.77249973055,1561,30914.11401040628,0.9450845968542689,10176,66,0.8747884427964391,0.04730975467972801,0.5492939417496143,0.4507060582503857,0.0,0.0,0.5492939417496143,0.0,0.0,0.4507060582503857,0.0,0.0,0.5492939417496143,0.0,0.4507060582503857,0.0,0.0,0.0,0.4507060582503857,0.0,0.5492939417496143
0,55,3,45,2,2,2,2251.5460372005973,1828,423.0586630316667,0.9948844757927043,828,17,0.5017319365038051,0.8104629977572012,0.24638986852201283,0.7536101314779872,0.0,0.0,0.0,0.7536101314779872,0.0,0.24638986852201283,0.0,0.0,0.7536101314779872,0.24638986852201283,0.0,0.0,0.0,0.7536101314779872,0.0,0.24638986852201283,0.0
0,46,2,36,3,3,2,8313.524774904212,863,7450.157149772745,0.8942548358969975,1157,34,0.3988909865430856,0.10357668699759551,0.9556394617234216,0.044360538276578376,0.0,0.0,0.9556394617234216,0.0,0.0,0.0,0.044360538276578376,0.0,0.0,1.0,0.0,0.0,0.0,0.044360538276578376,0.0,0.9556394617234216,0.0
0,52,2,43,3,3,2,11604.237013337352,2442,9161.99164950429,0.5219544856938337,1759,42,0.4868744780940181,0.210618506668676,0.0,1.0,0.0,0.0,0.0,0.772089523881285,0.0,0.22791047611871496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,59,0,50,4,0,2,18552.04917266036,0,18552.04917266036,0.8797844687534797,2581,42,0.7828097454662202,0.0,0.0,1.0,0.0,0.0,0.842371333818322,0.15762866618167803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15762866618167803,0.0,0.842371333818322
0,47,1,38,3,2,3,1702.3453733031504,1512,189.7241429544982,0.8627485093253329,2865,44,0.43643942779035405,0.8905394449762261,1.0,0.0,0.0,0.0,0.0,0.7606065813900618,0.23939341860993824,0.0,0.0,0.0,0.7606065813900618,0.23939341860993824,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,45,2,33,4,2,2,1670.2052773108385,0,1670.2052773108385,0.9107483899161553,2799,42,0.5507826299153381,0.0,1.0,0.0,0.0,0.0,0.8317889075664584,0.0,0.1682110924335416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,58,0,44,3,4,5,28382.111819125923,239,28142.876049657596,0.5974949436974395,2251,46,0.5761317541013682,0.008335741096457367,0.0,1.0,0.0,0.0,0.0,0.16642589035426325,0.8335741096457367,0.0,0.0,0.8335741096457367,0.16642589035426325,0.0,0.0,0.0,0.0,0.8335741096457367,0.16642589035426325,0.0,0.0
0,44,3,32,3,2,3,16985.869954349957,1108,15876.903791537507,0.5026108591179663,2188,44,0.37870706758046,0.06431792669842634,0.19510882002421004,0.80489117997579,0.0,0.19510882002421004,0.0,0.80489117997579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.80489117997579,0.0,0.0,0.0,0.19510882002421004,0.0
0,38,2,31,2,3,3,3314.361638661607,2517,797.3616386616067,0.541402023428768,2162,46,0.5924346132597431,0.7592216601586756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.892611328044147,0.0,0.107388671955853,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,40,1,32,4,3,3,5226.864989808108,0,5226.864989808108,0.6946982800660826,8691,65,0.8724953283334609,0.0,0.0,1.0,0.0,0.0,0.4586498980810759,0.0,0.0,0.5413501019189241,0.0,0.0,0.0,0.5413501019189241,0.4586498980810759,0.5413501019189241,0.4586498980810759,0.0,0.0,0.0,0.0
0,57,2,48,2,2,1,18264.315810524746,0,18264.315810524746,0.7739586030424164,2539,46,0.8659416283863507,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6769767523110285,0.0,0.0,0.0,0.3230232476889715
0,49,0,38,2,2,3,8821.072924887896,0,8821.072924887896,0.6891507746136347,798,18,0.4834536878803674,0.0,0.4972408478806435,0.5027591521193565,0.0,0.5027591521193565,0.0,0.4972408478806435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5027591521193565,0.0,0.0,0.0,0.0,0.4972408478806435
0,39,4,22,3,2,3,1438.3,0,1438.3,0.7013913832003289,2501,44,0.45810941041207914,0.0,1.0,0.0,0.0,0.0,0.906009070583398,0.09399092941660203,0.0,0.0,0.0,0.0,0.09399092941660203,0.906009070583398,0.0,0.0,0.09399092941660203,0.0,0.0,0.906009070583398,0.0
0,34,1,23,1,2,2,4010.925650782556,163,3847.7917815353094,0.8223176238354791,7827,68,0.7878537392165124,0.040428828465622096,0.7092776923793349,0.2907223076206651,0.2907223076206651,0.0,0.7092776923793349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2907223076206651,0.0,0.7092776923793349,0.0
0,43,4,37,2,3,2,1503.804782247964,0,1503.804782247964,0.979109949188548,2529,42,0.34274735275776946,0.0,0.016268146002993977,0.983731853997006,0.0,0.0,0.016268146002993977,0.983731853997006,0.0,0.0,0.0,0.0,0.0,0.016268146002993977,0.983731853997006,0.0,0.0,0.0,0.983731853997006,0.016268146002993977,0.0
0,42,3,28,3,2,4,18235.16778398784,34,18200.203912973975,0.5368107995555766,2045,39,0.619421494737114,0.0018856919198487684,0.0,1.0,0.0,0.9607147516698173,0.0,0.0,0.039285248330182654,0.0,0.0,0.0,0.039285248330182654,0.0,0.9607147516698173,0.0,0.0,1.0,0.0,0.0,0.0
0,49,1,40,5,3,5,1772.6531462366997,0,1772.6531462366997,0.7954766661086563,2749,43,0.3933164429319209,0.0,1.0,0.0,0.6795131023444527,0.0,0.3204868976555473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,43,3,34,1,2,2,7864.509796484936,2292,5571.960271027483,0.9065422476787279,8235,55,0.5355232250357131,0.2913088976090062,0.1544488045031004,0.8455511954968996,0.0,0.0,0.0,0.8455511954968996,0.0,0.1544488045031004,0.0,0.0,0.0,0.0,1.0,0.8455511954968996,0.0,0.0,0.0,0.1544488045031004,0.0
0,54,2,39,4,3,2,2482.1341560862975,323,2158.50136450511,0.8152821745164647,2479,52,0.6211041369738837,0.13006298452781953,1.0,0.0,0.0,0.0,0.0,0.6109594994322547,0.0,0.0,0.3890405005677453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,43,4,32,2,3,1,11536.047109562445,0,11536.047109562445,0.9774745105009474,5265,74,0.5933400669658065,0.0,1.0,0.0,0.9598753797389905,0.0,0.04012462026100949,0.0,0.0,0.0,0.0,0.0,0.04012462026100949,0.9598753797389905,0.0,0.0,0.9598753797389905,0.0,0.0,0.04012462026100949,0.0
0,47,3,37,3,2,3,18888.669954103396,0,18888.669954103396,0.6144168556689051,1991,38,0.499500940543983,0.0,0.0,1.0,0.0,0.0,0.0,0.09855317046162049,0.0,0.9014468295383795,0.0,0.0,0.0,0.09855317046162049,0.9014468295383795,0.09855317046162049,0.0,0.0,0.0,0.0,0.9014468295383795
0,48,3,39,3,2,4,1510.8514144147136,0,1510.8514144147136,0.508199176125423,2220,36,0.599325459464845,0.0,1.0,0.0,0.0,0.0,0.5574292792643197,0.0,0.0,0.44257072073568027,0.0,0.0,0.44257072073568027,0.5574292792643197,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,49,3,35,3,2,2,3652.688949003438,0,3652.688949003438,0.8284780920962216,1147,31,0.4130772393127141,0.0,1.0,0.0,0.0,0.0,0.0,0.13152384879723045,0.0,0.8684761512027696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,55,3,48,1,5,1,5806.514031010121,0,5806.514031010121,0.8964494867100087,8044,78,0.6965756092734962,0.0,0.1655708800942577,0.8344291199057423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1655708800942577,0.8344291199057423,0.0,0.0,0.1655708800942577,0.8344291199057423,0.0,0.0,0.0
0,42,2,24,4,2,3,4300.868334973484,0,4300.868334973484,0.8992082106694621,8635,64,1.1338567222580758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1669937847989139,0.8330062152010861,0.0,0.0,0.0,0.8330062152010861,0.0,0.1669937847989139,0.0
0,45,3,30,3,2,2,4471.672364830675,2165,2305.682087442533,0.9856770662940579,2735,48,0.4244788716487881,0.4844691490369299,0.7085848613239514,0.2914151386760486,0.0,0.0,0.0,0.7085848613239514,0.2914151386760486,0.0,0.0,0.0,0.0,0.2914151386760486,0.7085848613239514,0.0,0.7085848613239514,0.2914151386760486,0.0,0.0,0.0
0,46,3,31,1,2,3,7919.912121596067,2360,5558.914461026105,0.32302851299129853,1918,41,0.25239011556874374,0.2981017692788027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6638397422554801,0.33616025774451985,0.0,0.0,1.0,0.0,0.6638397422554801,0.0,0.33616025774451985,0.0,0.0,0.0
0,34,0,22,4,2,3,2602.567169048303,2443,159.56096330195575,0.6294459718854042,1017,21,0.25866974897215994,0.9423768558284872,0.0,1.0,0.0,0.0,0.6915307874173137,0.0,0.0,0.0,0.30846921258268634,0.0,0.30846921258268634,0.6915307874173137,0.0,0.0,0.30846921258268634,0.0,0.0,0.6915307874173137,0.0
0,51,2,38,1,3,3,2228.9507080944218,1788,440.3539280617015,0.796296090039732,2884,49,0.566329935899034,0.8029020699789654,1.0,0.0,0.0,0.0,0.020045999532564696,0.9799540004674353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020045999532564696,0.9799540004674353
0,50,1,41,3,3,3,5256.22022077262,310,4946.068920319226,0.8131559647290073,10240,62,0.8038073429133036,0.061362370345422745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,42,3,36,5,1,2,5583.201470671195,2327,3255.58539536207,0.6209988847074568,2341,40,0.5391685601390537,0.41664898584126664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6988336704460328,0.30116632955396716,0.0,0.6988336704460328,0.30116632955396716,0.0,0.0,0.0,0.0,0.0,0.30116632955396716,0.6988336704460328
0,53,1,39,1,3,3,12989.9744827964,1484,11505.767272128784,0.511409537397844,2137,35,0.19780798990287807,0.1143840201942439,1.0,0.0,0.0,0.8538659935252035,0.14613400647479646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,48,2,38,6,3,3,4308.729824005729,0,4308.729824005729,0.7392332970109156,2358,41,0.5409771063778998,0.0,0.45581685102319824,0.5441831489768018,0.5441831489768018,0.0,0.45581685102319824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5441831489768018,0.0,0.0,0.45581685102319824,0.0
0,45,3,35,1,2,3,23548.702813743956,1305,22243.232368612647,0.46326528622645774,2157,45,0.4367427219142161,0.055919918593262175,0.0,1.0,0.0,0.0,0.9919918593262171,0.0,0.0,0.0,0.00800814067378286,0.00800814067378286,0.9919918593262171,0.0,0.0,0.00800814067378286,0.0,0.0,0.9919918593262171,0.0,0.0
0,39,2,27,5,2,4,2188.3834079889175,0,2188.3834079889175,0.6872913477392815,2341,41,0.617211950235642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09509364771072948,0.9049063522892705,0.09509364771072948,0.9049063522892705,0.0,0.0,0.0,0.09509364771072948,0.0,0.0,0.9049063522892705,0.0
0,60,0,43,2,3,4,1438.3,0,1438.3,0.6791284784806926,1959,46,0.4202593896497865,0.0,0.05421174420599306,0.9457882557940069,0.0,0.0,0.05421174420599306,0.0,0.0,0.9457882557940069,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9457882557940069,0.05421174420599306,0.0
0,45,2,35,6,2,2,4365.803204006914,0,4365.803204006914,0.7422757624964048,2447,35,0.502101809455199,0.0,0.7254780340154869,0.27452196598451306,0.0,0.0,0.27452196598451306,0.0,0.0,0.0,0.7254780340154869,0.0,0.7254780340154869,0.0,0.27452196598451306,0.0,0.27452196598451306,0.0,0.0,0.0,0.7254780340154869
0,55,2,36,1,2,1,1438.3,0,1438.3,0.6970145470490099,2123,36,0.5067390897132427,0.0,0.0,1.0,0.0,0.0,0.9189404361223968,0.08105956387760316,0.0,0.0,0.0,0.0,0.0,0.9189404361223968,0.08105956387760316,0.0,0.0,0.08105956387760316,0.9189404361223968,0.0,0.0
0,45,2,39,2,3,3,2307.896153668058,0,2307.896153668058,0.5887865355229607,2218,41,0.34517500115762156,0.0,0.28354701844121,0.71645298155879,0.0,0.71645298155879,0.0,0.0,0.0,0.0,0.28354701844121,0.28354701844121,0.71645298155879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,48,2,37,2,3,3,34516.0,0,34516.0,0.4775067553206095,1601,37,0.3427548788426624,0.0,0.0,1.0,0.0,0.0,0.7503752955894166,0.0,0.24962470441058338,0.0,0.0,0.0,0.0,0.0,1.0,0.24962470441058338,0.0,0.0,0.7503752955894166,0.0,0.0
0,40,2,37,3,1,3,2321.400231878036,0,2321.400231878036,0.7176744447163672,2509,46,0.1844235660271374,0.0,1.0,0.0,0.0,0.0,0.8777129606969395,0.0,0.0,0.12228703930306051,0.0,0.0,0.8777129606969395,0.12228703930306051,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,48,3,34,4,3,2,34516.0,2334,32181.958747381857,0.8205055465440528,7809,70,0.8483807487782005,0.06730795008145331,0.0,1.0,0.0,0.0,0.18685001163618586,0.8131499883638141,0.0,0.0,0.0,0.0,0.8131499883638141,0.0,0.18685001163618586,0.0,0.0,0.18685001163618586,0.8131499883638141,0.0,0.0
0,46,2,33,3,2,3,21384.386209079883,0,21384.386209079883,0.5553013178175219,2071,61,0.8336019000386272,0.0,0.042169782524723476,0.9578302174752765,0.0,0.0,0.042169782524723476,0.9578302174752765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9578302174752765,0.0,0.042169782524723476
0,49,1,40,4,1,3,14929.897116290073,0,14929.897116290073,0.3641908550593437,2086,39,0.6194205767419856,0.0,0.1162379845419681,0.8837620154580319,0.0,0.0,0.0,0.8837620154580319,0.0,0.0,0.1162379845419681,0.0,1.0,0.0,0.0,0.0,0.1162379845419681,0.0,0.8837620154580319,0.0,0.0
0,36,2,29,5,2,2,13569.932213867276,2517,11052.932213867276,0.9401999530293961,9506,79,1.0115324839482474,0.1852666823235346,0.0,1.0,0.0,0.0,0.0,0.06667058088365274,0.0,0.0,0.9333294191163473,0.06667058088365274,0.0,0.9333294191163473,0.0,0.0,0.9333294191163473,0.06667058088365274,0.0,0.0,0.0
0,53,4,47,1,1,2,7533.074968104993,0,7533.074968104993,0.8884487621787909,9014,74,0.9398242609146691,0.0,0.0,1.0,0.0,0.0,0.0,0.8587423965133077,0.0,0.0,0.14125760348669225,0.0,0.8587423965133077,0.0,0.14125760348669225,0.0,0.0,0.0,1.0,0.0,0.0
0,49,2,38,2,3,2,1438.3,0,1438.3,0.5331153602100591,1855,41,0.4860765031557304,0.0,1.0,0.0,0.6933819006148554,0.0,0.3066180993851446,0.0,0.0,0.0,0.0,0.3066180993851446,0.0,0.0,0.6933819006148554,0.0,0.0,0.0,0.0,0.3066180993851446,0.6933819006148554
0,49,2,39,5,2,2,1631.980625237143,0,1631.980625237143,0.6930862196510104,2313,41,0.4018425751610452,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.829740847874564,0.0,0.0,0.17025915212543596,0.0
0,61,1,53,3,2,2,2390.011633061694,524,1865.871624788676,0.7266356458748827,887,19,0.27865849622918143,0.2209439135369751,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,43,3,30,4,2,3,1474.2783776478466,0,1474.2783776478466,0.19957454606773947,1668,38,0.44171281128030515,0.0,1.0,0.0,0.7872730338697269,0.0,0.0,0.0,0.0,0.0,0.2127269661302731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,50,2,35,3,2,4,1438.3,0,1438.3,0.7146534174626529,2263,45,0.6929979570256417,0.0,1.0,0.0,0.0,0.0,0.6035857876582056,0.0,0.0,0.0,0.3964142123417944,0.0,0.6035857876582056,0.3964142123417944,0.0,0.0,0.6035857876582056,0.0,0.0,0.3964142123417944,0.0
0,44,3,33,2,3,3,25694.508168456065,0,25694.508168456065,0.6984176385458932,1987,42,0.5029244298621973,0.0,0.0,1.0,0.0,0.0,0.0,0.4963800620263986,0.0,0.0,0.5036199379736014,0.0,0.5036199379736014,0.4963800620263986,0.0,0.5036199379736014,0.0,0.4963800620263986,0.0,0.0,0.0
0,47,3,29,3,2,5,15276.612881744728,0,15276.612881744728,0.7613567207558593,2694,41,0.6096942393521206,0.0,0.8670799971584237,0.13292000284157635,0.0,0.8670799971584237,0.0,0.0,0.0,0.13292000284157635,0.0,0.0,0.8670799971584237,0.13292000284157635,0.0,0.0,0.13292000284157635,0.0,0.0,0.0,0.8670799971584237
0,43,3,34,4,2,2,6077.6336433249535,749,5327.880097390182,0.9776503194760517,4871,56,0.6372979376323106,0.12289479977838076,0.04732713350092432,0.9526728664990757,0.0,0.0,0.9526728664990757,0.0,0.0,0.0,0.04732713350092432,0.0,0.04732713350092432,0.9526728664990757,0.0,0.0,0.9526728664990757,0.0,0.0,0.0,0.04732713350092432
0,53,1,38,1,2,2,10128.61493145883,512,9616.19929642005,0.7427528901551307,996,26,0.2846433462708816,0.04999176927207588,0.0,1.0,0.0,0.0,0.5951401103818557,0.40485988961814434,0.0,0.0,0.0,0.0,0.40485988961814434,0.5951401103818557,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,46,2,39,2,1,3,4790.67485235695,868,3922.4038965585155,0.41173835788975843,1610,36,0.4187637601028817,0.1819856051842542,0.5063505532808124,0.49364944671918765,0.5063505532808124,0.0,0.0,0.0,0.0,0.0,0.49364944671918765,0.0,0.5063505532808124,0.49364944671918765,0.0,0.0,0.5063505532808124,0.49364944671918765,0.0,0.0,0.0
0,39,2,20,1,2,2,32530.18767428826,0,32530.18767428826,0.8730823784414428,8496,86,1.108299367622791,0.0,0.02848364319586083,0.9715163568041392,0.0,0.0,0.9715163568041392,0.0,0.0,0.0,0.02848364319586083,0.0,0.02848364319586083,0.9715163568041392,0.0,0.0,0.0,0.0,0.9715163568041392,0.0,0.02848364319586083
0,44,2,38,3,3,1,2314.7186721879466,0,2314.7186721879466,0.42304955766492575,2088,34,0.434137743687706,0.0,0.0,1.0,0.0,0.0,0.27623894162314355,0.0,0.7237610583768564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7237610583768564,0.27623894162314355,0.0,0.0,0.0
0,39,2,26,1,2,3,26633.51806935236,650,25982.96524278278,0.8878609711311077,8810,58,0.8509943562667315,0.024564114036123224,0.20760922464118636,0.7923907753588136,0.0,0.0,0.0,0.7923907753588136,0.0,0.0,0.20760922464118636,0.7923907753588136,0.0,0.20760922464118636,0.0,0.0,0.0,0.7923907753588136,0.0,0.0,0.20760922464118636
